tag,text,page,page_width,page_height,fontname,r,g,b,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
I-Tableau,privilégié,53,612,792,BCDNEE+ArialNarrow,0,0,0,286,318,630,640,41814,23,Span,Table;TR;TD;L;LI;LBody
I-Tableau,afin,53,612,792,BCDNEE+ArialNarrow,0,0,0,320,334,630,640,41814,23,Span,Table;TR;TD;L;LI;LBody
I-Tableau,de,53,612,792,BCDNEE+ArialNarrow,0,0,0,336,345,630,640,41814,23,Span,Table;TR;TD;L;LI;LBody
I-Tableau,maximiser,53,612,792,BCDNEE+ArialNarrow,0,0,0,347,385,630,640,41814,23,Span,Table;TR;TD;L;LI;LBody
I-Tableau,les,53,612,792,BCDNEE+ArialNarrow,0,0,0,387,397,630,640,41814,23,Span,Table;TR;TD;L;LI;LBody
I-Tableau,superficies,53,612,792,BCDNEE+ArialNarrow,0,0,0,400,439,630,640,41814,23,Span,Table;TR;TD;L;LI;LBody
I-Tableau,d’espaces,53,612,792,BCDNEE+ArialNarrow,0,0,0,441,478,630,640,41814,23,Span,Table;TR;TD;L;LI;LBody
I-Tableau,verts,53,612,792,BCDNEE+ArialNarrow,0,0,0,480,498,630,640,41814,23,Span,Table;TR;TD;L;LI;LBody
I-Tableau,;,53,612,792,BCDNEE+ArialNarrow,0,0,0,500,503,630,640,41814,23,Span,Table;TR;TD;L;LI;LBody
I-Tableau,conçus,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,70,96,642,652,41826,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,de,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,98,108,642,652,41826,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,manière,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,110,139,642,652,41826,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,à,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,142,146,642,652,41826,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,minimiser,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,149,184,642,652,41826,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,les,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,70,81,654,664,41838,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,impacts,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,83,111,654,664,41838,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,visuels,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,113,139,654,664,41838,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,sur,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,141,152,654,664,41838,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,le,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,154,161,654,664,41838,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,projet.,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,163,186,654,664,41838,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,Les,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,70,83,665,675,41849,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,aires,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,86,103,665,675,41849,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,de,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,106,115,665,675,41849,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,stationnement,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,117,169,665,675,41849,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,sont,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,171,186,665,675,41849,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,dissimulées,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,70,113,677,687,41861,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,derrière,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,115,143,677,687,41861,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,les,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,146,156,677,687,41861,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,bâtiments,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,70,106,688,698,41872,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,ou,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,108,117,688,698,41872,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,des,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,119,133,688,698,41872,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,aménagements,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,70,127,700,710,41884,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,paysagers,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,129,167,700,710,41884,22,Span,Table;TR;TH;L;LI;LBody
I-Tableau,ou,53,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,169,178,700,710,41884,22,Span,Table;TR;TH;L;LI;LBody
B-Pied,53,53,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,551,558,749,757,41933,,Artifact,
B-Tete,Règlement,54,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,54,86,36,45,42012,,Artifact,
I-Tete,relatif,54,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,87,104,36,45,42012,,Artifact,
I-Tete,aux,54,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,105,116,36,45,42012,,Artifact,
I-Tete,PIIA,54,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,118,130,36,45,42012,,Artifact,
I-Tete,numéro,54,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,132,154,36,45,42012,,Artifact,
I-Tete,1314-2021-PIIA,54,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,156,202,36,45,42012,,Artifact,
I-Tete,Chapitre,54,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,341,366,36,45,42012,,Artifact,
I-Tete,6,54,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,367,371,36,45,42012,,Artifact,
I-Tete,–,54,612,792,BCDNEE+ArialNarrow,0.498,0.498,0.498,373,376,36,45,42012,,Artifact,
I-Tete,Objectifs,54,612,792,BCDNEE+ArialNarrow,0.498,0.498,0.498,378,404,36,45,42012,,Artifact,
I-Tete,et,54,612,792,BCDNEE+ArialNarrow,0.498,0.498,0.498,406,411,36,45,42012,,Artifact,
I-Tete,critères,54,612,792,BCDNEE+ArialNarrow,0.498,0.498,0.498,413,434,36,45,42012,,Artifact,
I-Tete,relatifs,54,612,792,BCDNEE+ArialNarrow,0.498,0.498,0.498,436,455,36,45,42012,,Artifact,
I-Tete,aux,54,612,792,BCDNEE+ArialNarrow,0.498,0.498,0.498,457,468,36,45,42012,,Artifact,
I-Tete,bâtiments,54,612,792,BCDNEE+ArialNarrow,0.498,0.498,0.498,470,498,36,45,42012,,Artifact,
I-Tete,d’intérêt,54,612,792,BCDNEE+ArialNarrow,0.498,0.498,0.498,500,523,36,45,42012,,Artifact,
I-Tete,patrimonial,54,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,525,557,36,45,42012,,Artifact,
B-Tableau,OBJECTIF,54,612,792,BCDLEE+ArialNarrow-Bold,1,1,1,52,89,80,89,42056,1,Span,Table;TR;TH;P
I-Tableau,CRITÈRES,54,612,792,BCDOEE+ArialNarrow-Bold,1,1,1,201,238,80,89,42056,3,Span,Table;TR;TH;P
I-Tableau,D’ÉVALUATION,54,612,792,BCDOEE+ArialNarrow-Bold,1,1,1,240,296,80,89,42056,3,Span,Table;TR;TH;P
I-Tableau,par,54,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,70,82,97,107,42073,4,Span,Table;TR;TH;L;LI;LBody
I-Tableau,la,54,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,84,91,97,107,42073,4,Span,Table;TR;TH;L;LI;LBody
I-Tableau,préservation,54,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,93,138,97,107,42073,4,Span,Table;TR;TH;L;LI;LBody
I-Tableau,du,54,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,140,149,97,107,42073,4,Span,Table;TR;TH;L;LI;LBody
I-Tableau,couvert,54,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,152,179,97,107,42073,4,Span,Table;TR;TH;L;LI;LBody
I-Tableau,forestier.,54,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,70,102,108,118,42084,4,Span,Table;TR;TH;L;LI;LBody
I-Tableau,b.,54,612,792,BCDEEE+ArialNarrow,0,0,0,201,208,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,Les,54,612,792,BCDEEE+ArialNarrow,0,0,0,219,232,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,espaces,54,612,792,BCDEEE+ArialNarrow,0,0,0,235,265,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,de,54,612,792,BCDEEE+ArialNarrow,0,0,0,267,276,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,stationnement,54,612,792,BCDEEE+ArialNarrow,0,0,0,279,330,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,et,54,612,792,BCDEEE+ArialNarrow,0,0,0,332,339,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,les,54,612,792,BCDEEE+ArialNarrow,0,0,0,342,352,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,espaces,54,612,792,BCDEEE+ArialNarrow,0,0,0,354,385,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,de,54,612,792,BCDEEE+ArialNarrow,0,0,0,387,396,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,chargement,54,612,792,BCDEEE+ArialNarrow,0,0,0,398,442,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,et,54,612,792,BCDEEE+ArialNarrow,0,0,0,444,451,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,déchargement,54,612,792,BCDEEE+ArialNarrow,0,0,0,453,506,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,sont,54,612,792,BCDEEE+ArialNarrow,0,0,0,508,523,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,conçus,54,612,792,BCDEEE+ArialNarrow,0,0,0,526,552,181,191,42157,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,de,54,612,792,BCDEEE+ArialNarrow,0,0,0,219,228,192,202,42168,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,manière,54,612,792,BCDEEE+ArialNarrow,0,0,0,230,260,192,202,42168,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,à,54,612,792,BCDEEE+ArialNarrow,0,0,0,262,267,192,202,42168,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,minimiser,54,612,792,BCDEEE+ArialNarrow,0,0,0,269,304,192,202,42168,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,leur,54,612,792,BCDEEE+ArialNarrow,0,0,0,306,320,192,202,42168,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,impact,54,612,792,BCDEEE+ArialNarrow,0,0,0,322,346,192,202,42168,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,visuel,54,612,792,BCDEEE+ArialNarrow,0,0,0,349,370,192,202,42168,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,et,54,612,792,BCDEEE+ArialNarrow,0,0,0,372,379,192,202,42168,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,les,54,612,792,BCDEEE+ArialNarrow,0,0,0,381,391,192,202,42168,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,conflits,54,612,792,BCDEEE+ArialNarrow,0,0,0,394,419,192,202,42168,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,de,54,612,792,BCDEEE+ArialNarrow,0,0,0,422,431,192,202,42168,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,circulation,54,612,792,BCDEEE+ArialNarrow,0,0,0,433,470,192,202,42168,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,;,54,612,792,BCDEEE+ArialNarrow,0,0,0,472,475,192,202,42168,6,Span,Table;TR;TD;L;LI;LBody
I-Tableau,c.,54,612,792,BCDEEE+ArialNarrow,0,0,0,201,207,204,214,42180,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,La,54,612,792,BCDNEE+ArialNarrow,0,0,0,219,228,204,214,42180,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,superficie,54,612,792,BCDNEE+ArialNarrow,0,0,0,230,265,204,214,42180,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,des,54,612,792,BCDNEE+ArialNarrow,0,0,0,268,281,204,214,42180,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,espaces,54,612,792,BCDNEE+ArialNarrow,0,0,0,283,314,204,214,42180,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,de,54,612,792,BCDNEE+ArialNarrow,0,0,0,316,325,204,214,42180,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,stationnement,54,612,792,BCDNEE+ArialNarrow,0,0,0,327,379,204,214,42180,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,est,54,612,792,BCDNEE+ArialNarrow,0,0,0,381,392,204,214,42180,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,réduite,54,612,792,BCDNEE+ArialNarrow,0,0,0,394,420,204,214,42180,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,au,54,612,792,BCDNEE+ArialNarrow,0,0,0,422,431,204,214,42180,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,minimum,54,612,792,BCDNEE+ArialNarrow,0,0,0,433,467,204,214,42180,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,à,54,612,792,BCDNEE+ArialNarrow,0,0,0,469,473,204,214,42180,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,l’aide,54,612,792,BCDNEE+ArialNarrow,0,0,0,476,495,204,214,42180,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,d’aménagements,54,612,792,BCDNEE+ArialNarrow,0,0,0,219,282,215,225,42191,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,paysagers,54,612,792,BCDNEE+ArialNarrow,0,0,0,284,322,215,225,42191,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,et,54,612,792,BCDNEE+ArialNarrow,0,0,0,324,331,215,225,42191,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,d’ilots,54,612,792,BCDNEE+ArialNarrow,0,0,0,333,354,215,225,42191,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,de,54,612,792,BCDEEE+ArialNarrow,0,0,0,357,366,215,225,42191,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,verdure,54,612,792,BCDEEE+ArialNarrow,0,0,0,368,396,215,225,42191,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,afin,54,612,792,BCDEEE+ArialNarrow,0,0,0,398,411,215,225,42191,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,de,54,612,792,BCDEEE+ArialNarrow,0,0,0,414,423,215,225,42191,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,maintenir,54,612,792,BCDEEE+ArialNarrow,0,0,0,425,459,215,225,42191,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,ces,54,612,792,BCDEEE+ArialNarrow,0,0,0,461,474,215,225,42191,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,espaces,54,612,792,BCDEEE+ArialNarrow,0,0,0,476,506,215,225,42191,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,à,54,612,792,BCDEEE+ArialNarrow,0,0,0,509,513,215,225,42191,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,petites,54,612,792,BCDEEE+ArialNarrow,0,0,0,516,540,215,225,42191,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,échelles,54,612,792,BCDEEE+ArialNarrow,0,0,0,219,249,227,237,42203,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,et,54,612,792,BCDEEE+ArialNarrow,0,0,0,251,258,227,237,42203,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,de,54,612,792,BCDEEE+ArialNarrow,0,0,0,260,270,227,237,42203,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,réduire,54,612,792,BCDEEE+ArialNarrow,0,0,0,272,297,227,237,42203,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,les,54,612,792,BCDEEE+ArialNarrow,0,0,0,300,310,227,237,42203,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,ilots,54,612,792,BCDEEE+ArialNarrow,0,0,0,312,327,227,237,42203,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,de,54,612,792,BCDEEE+ArialNarrow,0,0,0,329,338,227,237,42203,7,Span,Table;TR;TD;L;LI;LBody
I-Tableau,chaleur.,54,612,792,BCDEEE+ArialNarrow,0,0,0,341,370,227,237,42203,7,Span,Table;TR;TD;L;LI;LBody
B-Alinea,2023-02-17,54,612,792,BCDPEE+ArialNarrow-Italic,1,0,0,54,96,477,487,42453,10,Span,H5
I-Alinea,"(R1314-2021-PIIA-1,",54,612,792,BCDPEE+ArialNarrow-Italic,1,0,0,98,174,477,487,42453,10,Span,H5
I-Alinea,a.10),54,612,792,BCDPEE+ArialNarrow-Italic,1,0,0,176,195,477,487,42453,10,Span,H5
B-Pied,54,54,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,551,558,749,757,42725,,Artifact,
B-Tete,Règlement,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,54,86,36,45,42804,,Artifact,
I-Tete,relatif,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,87,104,36,45,42804,,Artifact,
I-Tete,aux,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,105,116,36,45,42804,,Artifact,
I-Tete,PIIA,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,118,130,36,45,42804,,Artifact,
I-Tete,numéro,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,132,154,36,45,42804,,Artifact,
I-Tete,1314-2021-PIIA,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,156,202,36,45,42804,,Artifact,
I-Tete,Chapitre,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,368,393,36,45,42804,,Artifact,
I-Tete,7,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,395,399,36,45,42804,,Artifact,
I-Tete,–,55,612,792,BCDNEE+ArialNarrow,0.498,0.498,0.498,401,404,36,45,42804,,Artifact,
I-Tete,Objectifs,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,406,432,36,45,42804,,Artifact,
I-Tete,et,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,433,439,36,45,42804,,Artifact,
I-Tete,critères,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,441,462,36,45,42804,,Artifact,
I-Tete,relatifs,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,464,483,36,45,42804,,Artifact,
I-Tete,aux,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,485,496,36,45,42804,,Artifact,
I-Tete,zones,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,498,515,36,45,42804,,Artifact,
I-Tete,commerciales,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,517,557,36,45,42804,,Artifact,
B-Titre,OBJECTIFS,55,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,160,243,379,397,43147,1,Span,H1
I-Titre,ET,55,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,247,266,379,397,43147,1,Span,H1
I-Titre,CRITÈRES,55,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,270,345,379,397,43147,1,Span,H1
I-Titre,RELATIFS,55,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,349,421,379,397,43147,1,Span,H1
I-Titre,AUX,55,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,425,456,379,397,43147,1,Span,H1
I-Titre,ZONES,55,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,460,511,379,397,43147,1,Span,H1
I-Titre,COMMERCIALES,55,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,160,282,402,420,43170,1,Span,H1
B-Pied,55,55,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,551,558,749,757,43517,,Artifact,
B-Tete,Règlement,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,54,86,36,45,43596,,Artifact,
I-Tete,relatif,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,87,104,36,45,43596,,Artifact,
I-Tete,aux,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,105,116,36,45,43596,,Artifact,
I-Tete,PIIA,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,118,130,36,45,43596,,Artifact,
I-Tete,numéro,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,132,154,36,45,43596,,Artifact,
I-Tete,1314-2021-PIIA,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,156,202,36,45,43596,,Artifact,
I-Tete,Chapitre,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,368,393,36,45,43596,,Artifact,
I-Tete,7,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,395,399,36,45,43596,,Artifact,
I-Tete,–,56,612,792,BCDNEE+ArialNarrow,0.498,0.498,0.498,401,404,36,45,43596,,Artifact,
I-Tete,Objectifs,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,406,432,36,45,43596,,Artifact,
I-Tete,et,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,433,439,36,45,43596,,Artifact,
I-Tete,critères,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,441,462,36,45,43596,,Artifact,
I-Tete,relatifs,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,464,483,36,45,43596,,Artifact,
I-Tete,aux,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,485,496,36,45,43596,,Artifact,
I-Tete,zones,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,497,515,36,45,43596,,Artifact,
I-Tete,commerciales,56,612,792,BCDEEE+ArialNarrow,0.498,0.498,0.498,517,557,36,45,43596,,Artifact,
B-Titre,SECTION,56,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,54,105,98,112,43658,0,Span,H2
I-Titre,1,56,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,108,115,98,112,43658,0,Span,H2
I-Titre,TERRITOIRES,56,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,129,206,98,112,43658,0,Span,H2
I-Titre,ET,56,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,209,224,98,112,43658,0,Span,H2
I-Titre,INTERVENTIONS,56,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,227,320,98,112,43658,0,Span,H2
I-Titre,ASSUJETTIS,56,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,323,394,98,112,43658,0,Span,H2
B-Titre,60.,56,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,54,65,138,148,43698,1,Span,H4
I-Titre,Territoires,56,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,82,123,138,148,43698,1,Span,H4
I-Titre,assujettis,56,612,792,BCDLEE+ArialNarrow-Bold,0.149,0.149,0.149,125,163,138,148,43698,1,Span,H4
B-Alinea,Les,56,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,54,67,155,165,43715,2,Span,H5
I-Alinea,dispositions,56,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,69,112,155,165,43715,2,Span,H5
I-Alinea,du,56,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,115,124,155,165,43715,2,Span,H5
I-Alinea,présent,56,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,126,153,155,165,43715,2,Span,H5
I-Alinea,chapitre,56,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,156,185,155,165,43715,2,Span,H5
I-Alinea,s’appliquent,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,188,231,155,165,43715,2,Span,H5
I-Alinea,à,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,234,238,155,165,43715,2,Span,H5
I-Alinea,tout,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,241,254,155,165,43715,2,Span,H5
I-Alinea,immeuble,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,257,292,155,165,43715,2,Span,H5
I-Alinea,compris,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,295,323,155,165,43715,2,Span,H5
I-Alinea,à,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,326,330,155,165,43715,2,Span,H5
I-Alinea,l’intérieur,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,333,366,155,165,43715,2,Span,H5
I-Alinea,aux,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,368,381,155,165,43715,2,Span,H5
I-Alinea,zones,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,384,406,155,165,43715,2,Span,H5
I-Alinea,de,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,408,417,155,165,43715,2,Span,H5
I-Alinea,type,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,420,435,155,165,43715,2,Span,H5
I-Alinea,ZC,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,438,448,155,165,43715,2,Span,H5
I-Alinea,identifiées,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,451,488,155,165,43715,2,Span,H5
I-Alinea,au,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,490,499,155,165,43715,2,Span,H5
I-Alinea,plan,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,502,517,155,165,43715,2,Span,H5
I-Alinea,de,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,519,529,155,165,43715,2,Span,H5
I-Alinea,zonage,56,612,792,BCDNEE+ArialNarrow,0.149,0.149,0.149,531,558,155,165,43715,2,Span,H5
I-Alinea,en,56,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,54,63,167,176,43727,2,Span,H5
I-Alinea,vigueur,56,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,65,92,167,176,43727,2,Span,H5
I-Alinea,(zones,56,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,94,119,167,176,43727,2,Span,H5
I-Alinea,débutant,56,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,121,153,167,176,43727,2,Span,H5
I-Alinea,par,56,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,155,167,167,176,43727,2,Span,H5
I-Alinea,les,56,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,170,180,167,176,43727,2,Span,H5
I-Alinea,lettres,56,612,792,BCDEEE+ArialNarrow,0.149,0.149,0.149,182,205,167,176,43727,2,Span,H5
