sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,I-Alinea,:,19,612,792,QZBYXM+Arial-BoldMT,#000,205,208,229,240,14485,3,P,Document;Sect;P
O,I-Alinea,"construction,",19,612,792,GCDQNG+ArialMT,#000,213,275,228,239,14484,3,P,Document;Sect;P
O,I-Alinea,faisant,19,612,792,GCDQNG+ArialMT,#000,279,311,228,239,14484,3,P,Document;Sect;P
O,I-Alinea,corps,19,612,792,GCDQNG+ArialMT,#000,316,343,228,239,14484,3,P,Document;Sect;P
O,I-Alinea,avec,19,612,792,GCDQNG+ArialMT,#000,347,370,228,239,14484,3,P,Document;Sect;P
O,I-Alinea,le,19,612,792,GCDQNG+ArialMT,#000,374,383,228,239,14484,3,P,Document;Sect;P
O,I-Alinea,bâtiment,19,612,792,GCDQNG+ArialMT,#000,387,429,228,239,14484,3,P,Document;Sect;P
O,I-Alinea,principal,19,612,792,GCDQNG+ArialMT,#000,433,474,228,239,14484,3,P,Document;Sect;P
O,I-Alinea,située,19,612,792,GCDQNG+ArialMT,#000,478,508,228,239,14484,3,P,Document;Sect;P
O,I-Alinea,sur,19,612,792,GCDQNG+ArialMT,#000,512,527,228,239,14484,3,P,Document;Sect;P
O,I-Alinea,le,19,612,792,GCDQNG+ArialMT,#000,531,540,228,239,14484,3,P,Document;Sect;P
O,I-Alinea,même,19,612,792,GCDQNG+ArialMT,#000,162,193,241,252,14497,3,P,Document;Sect;P
O,I-Alinea,emplacement,19,612,792,GCDQNG+ArialMT,#000,197,263,241,252,14497,3,P,Document;Sect;P
O,I-Alinea,que,19,612,792,GCDQNG+ArialMT,#000,268,286,241,252,14497,3,P,Document;Sect;P
O,I-Alinea,ce,19,612,792,GCDQNG+ArialMT,#000,290,302,241,252,14497,3,P,Document;Sect;P
O,I-Alinea,dernier,19,612,792,GCDQNG+ArialMT,#000,307,341,241,252,14497,3,P,Document;Sect;P
O,I-Alinea,et,19,612,792,GCDQNG+ArialMT,#000,346,355,241,252,14497,3,P,Document;Sect;P
O,I-Alinea,servant,19,612,792,GCDQNG+ArialMT,#000,359,395,241,252,14497,3,P,Document;Sect;P
O,I-Alinea,à,19,612,792,GCDQNG+ArialMT,#000,400,406,241,252,14497,3,P,Document;Sect;P
O,I-Alinea,un,19,612,792,GCDQNG+ArialMT,#000,410,423,241,252,14497,3,P,Document;Sect;P
O,I-Alinea,usage,19,612,792,GCDQNG+ArialMT,#000,427,457,241,252,14497,3,P,Document;Sect;P
O,I-Alinea,complémentaire,19,612,792,GCDQNG+ArialMT,#000,462,540,241,252,14497,3,P,Document;Sect;P
O,I-Alinea,(solarium,19,612,792,GCDQNG+ArialMT,#000,162,207,254,265,14510,3,P,Document;Sect;P
O,I-Alinea,non,19,612,792,GCDQNG+ArialMT,#000,210,229,254,265,14510,3,P,Document;Sect;P
O,I-Alinea,"chauffée,",19,612,792,GCDQNG+ArialMT,#000,232,277,254,265,14510,3,P,Document;Sect;P
O,I-Alinea,"garage,",19,612,792,GCDQNG+ArialMT,#000,280,317,254,265,14510,3,P,Document;Sect;P
O,I-Alinea,abri,19,612,792,GCDQNG+ArialMT,#000,320,339,254,265,14510,3,P,Document;Sect;P
O,I-Alinea,à,19,612,792,GCDQNG+ArialMT,#000,342,348,254,265,14510,3,P,Document;Sect;P
O,I-Alinea,"bois,",19,612,792,GCDQNG+ArialMT,#000,351,374,254,265,14510,3,P,Document;Sect;P
O,I-Alinea,etc.).,19,612,792,GCDQNG+ArialMT,#000,377,402,254,265,14510,3,P,Document;Sect;P
O,B-Alinea,Annexe,19,612,792,QZBYXM+Arial-BoldMT,#000,162,202,276,287,14532,4,P,Document;Sect;P
O,I-Alinea,d'une,19,612,792,QZBYXM+Arial-BoldMT,#000,206,235,276,287,14532,4,P,Document;Sect;P
O,I-Alinea,maison,19,612,792,QZBYXM+Arial-BoldMT,#000,238,277,276,287,14532,4,P,Document;Sect;P
O,I-Alinea,mobile,19,612,792,QZBYXM+Arial-BoldMT,#000,281,316,276,287,14532,4,P,Document;Sect;P
O,I-Alinea,:,19,612,792,QZBYXM+Arial-BoldMT,#000,319,323,276,287,14532,4,P,Document;Sect;P
O,I-Alinea,toute,19,612,792,GCDQNG+ArialMT,#000,327,351,275,286,14531,4,P,Document;Sect;P
O,I-Alinea,construction,19,612,792,GCDQNG+ArialMT,#000,355,415,275,286,14531,4,P,Document;Sect;P
O,I-Alinea,fixée,19,612,792,GCDQNG+ArialMT,#000,419,442,275,286,14531,4,P,Document;Sect;P
O,I-Alinea,à,19,612,792,GCDQNG+ArialMT,#000,446,452,275,286,14531,4,P,Document;Sect;P
O,I-Alinea,la,19,612,792,GCDQNG+ArialMT,#000,456,464,275,286,14531,4,P,Document;Sect;P
O,I-Alinea,maison,19,612,792,GCDQNG+ArialMT,#000,468,504,275,286,14531,4,P,Document;Sect;P
O,I-Alinea,mobile,19,612,792,GCDQNG+ArialMT,#000,508,540,275,286,14531,4,P,Document;Sect;P
O,I-Alinea,ou,19,612,792,GCDQNG+ArialMT,#000,162,174,288,299,14544,4,P,Document;Sect;P
O,I-Alinea,en,19,612,792,GCDQNG+ArialMT,#000,179,191,288,299,14544,4,P,Document;Sect;P
O,I-Alinea,faisant,19,612,792,GCDQNG+ArialMT,#000,196,229,288,299,14544,4,P,Document;Sect;P
O,I-Alinea,partie,19,612,792,GCDQNG+ArialMT,#000,234,261,288,299,14544,4,P,Document;Sect;P
O,I-Alinea,tels,19,612,792,GCDQNG+ArialMT,#000,266,283,288,299,14544,4,P,Document;Sect;P
O,I-Alinea,que,19,612,792,GCDQNG+ArialMT,#000,288,306,288,299,14544,4,P,Document;Sect;P
O,I-Alinea,"auvent,",19,612,792,GCDQNG+ArialMT,#000,311,347,288,299,14544,4,P,Document;Sect;P
O,I-Alinea,"porche,",19,612,792,GCDQNG+ArialMT,#000,352,389,288,299,14544,4,P,Document;Sect;P
O,I-Alinea,"solarium,",19,612,792,GCDQNG+ArialMT,#000,394,438,288,299,14544,4,P,Document;Sect;P
O,I-Alinea,extension,19,612,792,GCDQNG+ArialMT,#000,443,491,288,299,14544,4,P,Document;Sect;P
O,I-Alinea,et,19,612,792,GCDQNG+ArialMT,#000,495,505,288,299,14544,4,P,Document;Sect;P
O,I-Alinea,autres,19,612,792,GCDQNG+ArialMT,#000,510,540,288,299,14544,4,P,Document;Sect;P
O,I-Alinea,constructions,19,612,792,GCDQNG+ArialMT,#000,162,227,301,312,14557,4,P,Document;Sect;P
O,I-Alinea,du,19,612,792,GCDQNG+ArialMT,#000,230,242,301,312,14557,4,P,Document;Sect;P
O,I-Alinea,même,19,612,792,GCDQNG+ArialMT,#000,245,276,301,312,14557,4,P,Document;Sect;P
O,I-Alinea,genre.,19,612,792,GCDQNG+ArialMT,#000,279,310,301,312,14557,4,P,Document;Sect;P
O,B-Alinea,Antenne,19,612,792,QZBYXM+Arial-BoldMT,#000,162,206,323,334,14579,5,P,Document;Sect;P
O,I-Alinea,de,19,612,792,QZBYXM+Arial-BoldMT,#000,214,226,323,334,14579,5,P,Document;Sect;P
O,I-Alinea,télécommunications,19,612,792,QZBYXM+Arial-BoldMT,#000,234,341,323,334,14579,5,P,Document;Sect;P
O,I-Alinea,:,19,612,792,GCDQNG+ArialMT,#000,344,347,322,333,14578,5,P,Document;Sect;P
O,I-Alinea,installation,19,612,792,GCDQNG+ArialMT,#000,354,406,322,333,14578,5,P,Document;Sect;P
O,I-Alinea,d’appareil,19,612,792,GCDQNG+ArialMT,#000,414,462,322,333,14578,5,P,Document;Sect;P
O,I-Alinea,ou,19,612,792,GCDQNG+ArialMT,#000,469,481,322,333,14578,5,P,Document;Sect;P
O,I-Alinea,tout,19,612,792,GCDQNG+ArialMT,#000,489,508,322,333,14578,5,P,Document;Sect;P
O,I-Alinea,autre,19,612,792,GCDQNG+ArialMT,#000,515,540,322,333,14578,5,P,Document;Sect;P
O,I-Alinea,élément,19,612,792,GCDQNG+ArialMT,#000,162,201,335,346,14591,5,P,Document;Sect;P
O,I-Alinea,pouvant,19,612,792,GCDQNG+ArialMT,#000,206,245,335,346,14591,5,P,Document;Sect;P
O,I-Alinea,servir,19,612,792,GCDQNG+ArialMT,#000,250,277,335,346,14591,5,P,Document;Sect;P
O,I-Alinea,à,19,612,792,GCDQNG+ArialMT,#000,281,288,335,346,14591,5,P,Document;Sect;P
O,I-Alinea,"l’émission,",19,612,792,GCDQNG+ArialMT,#000,293,344,335,346,14591,5,P,Document;Sect;P
O,I-Alinea,à,19,612,792,GCDQNG+ArialMT,#000,349,355,335,346,14591,5,P,Document;Sect;P
O,I-Alinea,la,19,612,792,GCDQNG+ArialMT,#000,360,368,335,346,14591,5,P,Document;Sect;P
O,I-Alinea,transmission,19,612,792,GCDQNG+ArialMT,#000,373,435,335,346,14591,5,P,Document;Sect;P
O,I-Alinea,et,19,612,792,GCDQNG+ArialMT,#000,440,449,335,346,14591,5,P,Document;Sect;P
O,I-Alinea,à,19,612,792,GCDQNG+ArialMT,#000,454,460,335,346,14591,5,P,Document;Sect;P
O,I-Alinea,la,19,612,792,GCDQNG+ArialMT,#000,465,473,335,346,14591,5,P,Document;Sect;P
O,I-Alinea,réception,19,612,792,GCDQNG+ArialMT,#000,478,523,335,346,14591,5,P,Document;Sect;P
O,I-Alinea,de,19,612,792,GCDQNG+ArialMT,#000,528,540,335,346,14591,5,P,Document;Sect;P
O,I-Alinea,radiodiffusion,19,612,792,GCDQNG+ArialMT,#000,162,227,347,359,14603,5,P,Document;Sect;P
O,I-Alinea,et,19,612,792,GCDQNG+ArialMT,#000,231,240,347,359,14603,5,P,Document;Sect;P
O,I-Alinea,de,19,612,792,GCDQNG+ArialMT,#000,244,257,347,359,14603,5,P,Document;Sect;P
O,I-Alinea,télédiffusion,19,612,792,GCDQNG+ArialMT,#000,260,319,347,359,14603,5,P,Document;Sect;P
O,I-Alinea,par,19,612,792,GCDQNG+ArialMT,#000,323,339,347,359,14603,5,P,Document;Sect;P
O,I-Alinea,"micro-ondes,",19,612,792,GCDQNG+ArialMT,#000,343,406,347,359,14603,5,P,Document;Sect;P
O,I-Alinea,ondes,19,612,792,GCDQNG+ArialMT,#000,410,440,347,359,14603,5,P,Document;Sect;P
O,I-Alinea,électromagnétiques,19,612,792,GCDQNG+ArialMT,#000,444,540,347,359,14603,5,P,Document;Sect;P
O,I-Alinea,notamment,19,612,792,GCDQNG+ArialMT,#000,162,217,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,par,19,612,792,GCDQNG+ArialMT,#000,220,235,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,"fil,",19,612,792,GCDQNG+ArialMT,#000,238,249,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,câble,19,612,792,GCDQNG+ArialMT,#000,251,278,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,ou,19,612,792,GCDQNG+ArialMT,#000,280,292,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,système,19,612,792,GCDQNG+ArialMT,#000,295,336,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,radio,19,612,792,GCDQNG+ArialMT,#000,338,363,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,ou,19,612,792,GCDQNG+ArialMT,#000,365,378,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,optique,19,612,792,GCDQNG+ArialMT,#000,380,416,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,ou,19,612,792,GCDQNG+ArialMT,#000,419,431,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,par,19,612,792,GCDQNG+ArialMT,#000,433,449,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,tout,19,612,792,GCDQNG+ArialMT,#000,452,470,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,autre,19,612,792,GCDQNG+ArialMT,#000,473,498,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,procédé,19,612,792,GCDQNG+ArialMT,#000,500,540,360,371,14616,5,P,Document;Sect;P
O,I-Alinea,technique,19,612,792,GCDQNG+ArialMT,#000,162,210,373,384,14629,5,P,Document;Sect;P
O,I-Alinea,semblable,19,612,792,GCDQNG+ArialMT,#000,214,265,373,384,14629,5,P,Document;Sect;P
O,I-Alinea,de,19,612,792,GCDQNG+ArialMT,#000,269,282,373,384,14629,5,P,Document;Sect;P
O,I-Alinea,radio,19,612,792,GCDQNG+ArialMT,#000,286,311,373,384,14629,5,P,Document;Sect;P
O,I-Alinea,"communication,",19,612,792,GCDQNG+ArialMT,#000,316,393,373,384,14629,5,P,Document;Sect;P
O,I-Alinea,de,19,612,792,GCDQNG+ArialMT,#000,397,410,373,384,14629,5,P,Document;Sect;P
O,I-Alinea,télécommunication,19,612,792,GCDQNG+ArialMT,#000,414,506,373,384,14629,5,P,Document;Sect;P
O,I-Alinea,ou,19,612,792,GCDQNG+ArialMT,#000,511,523,373,384,14629,5,P,Document;Sect;P
O,I-Alinea,de,19,612,792,GCDQNG+ArialMT,#000,528,540,373,384,14629,5,P,Document;Sect;P
O,I-Alinea,câblodistribution,19,612,792,GCDQNG+ArialMT,#000,162,241,386,397,14642,5,P,Document;Sect;P
O,I-Alinea,ainsi,19,612,792,GCDQNG+ArialMT,#000,247,270,386,397,14642,5,P,Document;Sect;P
O,I-Alinea,que,19,612,792,GCDQNG+ArialMT,#000,275,293,386,397,14642,5,P,Document;Sect;P
O,I-Alinea,toute,19,612,792,GCDQNG+ArialMT,#000,299,324,386,397,14642,5,P,Document;Sect;P
O,I-Alinea,structure,19,612,792,GCDQNG+ArialMT,#000,329,372,386,397,14642,5,P,Document;Sect;P
O,I-Alinea,ou,19,612,792,GCDQNG+ArialMT,#000,378,390,386,397,14642,5,P,Document;Sect;P
O,I-Alinea,tout,19,612,792,GCDQNG+ArialMT,#000,395,414,386,397,14642,5,P,Document;Sect;P
O,I-Alinea,bâtiment,19,612,792,GCDQNG+ArialMT,#000,419,462,386,397,14642,5,P,Document;Sect;P
O,I-Alinea,afférent,19,612,792,GCDQNG+ArialMT,#000,467,504,386,397,14642,5,P,Document;Sect;P
O,I-Alinea,à,19,612,792,GCDQNG+ArialMT,#000,510,516,386,397,14642,5,P,Document;Sect;P
O,I-Alinea,une,19,612,792,GCDQNG+ArialMT,#000,522,540,386,397,14642,5,P,Document;Sect;P
O,I-Alinea,antenne.,19,612,792,GCDQNG+ArialMT,#000,162,205,398,409,14654,5,P,Document;Sect;P
O,B-Alinea,Appareil,19,612,792,QZBYXM+Arial-BoldMT,#000,162,206,420,431,14676,6,P,Document;Sect;P
O,I-Alinea,d'amusement,19,612,792,QZBYXM+Arial-BoldMT,#000,210,281,420,431,14676,6,P,Document;Sect;P
O,I-Alinea,:,19,612,792,QZBYXM+Arial-BoldMT,#000,284,287,420,431,14676,6,P,Document;Sect;P
O,I-Alinea,jeu,19,612,792,GCDQNG+ArialMT,#000,291,306,420,431,14676,6,P,Document;Sect;P
O,I-Alinea,électronique,19,612,792,GCDQNG+ArialMT,#000,310,370,420,431,14676,6,P,Document;Sect;P
O,I-Alinea,et,19,612,792,GCDQNG+ArialMT,#000,374,383,420,431,14676,6,P,Document;Sect;P
O,I-Alinea,électromagnétique,19,612,792,GCDQNG+ArialMT,#000,388,478,420,431,14676,6,P,Document;Sect;P
O,I-Alinea,actionné,19,612,792,GCDQNG+ArialMT,#000,482,524,420,431,14676,6,P,Document;Sect;P
O,I-Alinea,au,19,612,792,GCDQNG+ArialMT,#000,528,540,420,431,14676,6,P,Document;Sect;P
O,I-Alinea,moyen,19,612,792,GCDQNG+ArialMT,#000,162,195,432,443,14688,6,P,Document;Sect;P
O,I-Alinea,d'une,19,612,792,GCDQNG+ArialMT,#000,198,224,432,443,14688,6,P,Document;Sect;P
O,I-Alinea,pièce,19,612,792,GCDQNG+ArialMT,#000,227,253,432,443,14688,6,P,Document;Sect;P
O,I-Alinea,de,19,612,792,GCDQNG+ArialMT,#000,256,268,432,443,14688,6,P,Document;Sect;P
O,I-Alinea,monnaie,19,612,792,GCDQNG+ArialMT,#000,271,313,432,443,14688,6,P,Document;Sect;P
O,I-Alinea,ou,19,612,792,GCDQNG+ArialMT,#000,315,328,432,443,14688,6,P,Document;Sect;P
O,I-Alinea,par,19,612,792,GCDQNG+ArialMT,#000,330,346,432,443,14688,6,P,Document;Sect;P
O,I-Alinea,un,19,612,792,GCDQNG+ArialMT,#000,349,361,432,443,14688,6,P,Document;Sect;P
O,I-Alinea,jeton,19,612,792,GCDQNG+ArialMT,#000,364,388,432,443,14688,6,P,Document;Sect;P
O,I-Alinea,obtenu,19,612,792,GCDQNG+ArialMT,#000,390,424,432,443,14688,6,P,Document;Sect;P
O,I-Alinea,moyennant,19,612,792,GCDQNG+ArialMT,#000,427,481,432,443,14688,6,P,Document;Sect;P
O,I-Alinea,le,19,612,792,GCDQNG+ArialMT,#000,484,492,432,443,14688,6,P,Document;Sect;P
O,I-Alinea,paiement,19,612,792,GCDQNG+ArialMT,#000,495,540,432,443,14688,6,P,Document;Sect;P
O,I-Alinea,d'une,19,612,792,GCDQNG+ArialMT,#000,162,189,445,456,14701,6,P,Document;Sect;P
O,I-Alinea,somme,19,612,792,GCDQNG+ArialMT,#000,192,228,445,456,14701,6,P,Document;Sect;P
O,I-Alinea,d'argent.,19,612,792,GCDQNG+ArialMT,#000,231,273,445,456,14701,6,P,Document;Sect;P
O,B-Alinea,Arbre,19,612,792,QZBYXM+Arial-BoldMT,#000,162,191,467,478,14723,7,P,Document;Sect;P
O,I-Alinea,(diamètre),19,612,792,QZBYXM+Arial-BoldMT,#000,194,248,467,478,14723,7,P,Document;Sect;P
O,I-Alinea,:,19,612,792,QZBYXM+Arial-BoldMT,#000,251,254,467,478,14723,7,P,Document;Sect;P
O,I-Alinea,toute,19,612,792,GCDQNG+ArialMT,#000,257,282,467,478,14723,7,P,Document;Sect;P
O,I-Alinea,espèce,19,612,792,GCDQNG+ArialMT,#000,285,320,467,478,14723,7,P,Document;Sect;P
O,I-Alinea,arborescente,19,612,792,GCDQNG+ArialMT,#000,324,388,467,478,14723,7,P,Document;Sect;P
O,I-Alinea,de,19,612,792,GCDQNG+ArialMT,#000,391,403,467,478,14723,7,P,Document;Sect;P
O,I-Alinea,5,19,612,792,GCDQNG+ArialMT,#000,406,412,467,478,14723,7,P,Document;Sect;P
O,I-Alinea,cm,19,612,792,GCDQNG+ArialMT,#000,415,430,467,478,14723,7,P,Document;Sect;P
O,I-Alinea,de,19,612,792,GCDQNG+ArialMT,#000,433,445,467,478,14723,7,P,Document;Sect;P
O,I-Alinea,diamètre,19,612,792,GCDQNG+ArialMT,#000,448,491,467,478,14723,7,P,Document;Sect;P
O,I-Alinea,mesuré,19,612,792,GCDQNG+ArialMT,#000,494,531,467,478,14723,7,P,Document;Sect;P
O,I-Alinea,à,19,612,792,GCDQNG+ArialMT,#000,534,540,467,478,14723,7,P,Document;Sect;P
O,I-Alinea,30,19,612,792,GCDQNG+ArialMT,#000,162,174,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,cm,19,612,792,GCDQNG+ArialMT,#000,177,192,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,du,19,612,792,GCDQNG+ArialMT,#000,195,207,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,sol.,19,612,792,GCDQNG+ArialMT,#000,210,227,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,"Toutefois,",19,612,792,GCDQNG+ArialMT,#000,230,278,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,cette,19,612,792,GCDQNG+ArialMT,#000,280,304,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,définition,19,612,792,GCDQNG+ArialMT,#000,307,351,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,ne,19,612,792,GCDQNG+ArialMT,#000,354,366,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,s'applique,19,612,792,GCDQNG+ArialMT,#000,369,418,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,pas,19,612,792,GCDQNG+ArialMT,#000,421,438,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,à,19,612,792,GCDQNG+ArialMT,#000,441,447,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,la,19,612,792,GCDQNG+ArialMT,#000,450,459,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,coupe,19,612,792,GCDQNG+ArialMT,#000,461,491,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,forestière,19,612,792,GCDQNG+ArialMT,#000,494,540,479,490,14735,7,P,Document;Sect;P
O,I-Alinea,dont,19,612,792,GCDQNG+ArialMT,#000,162,183,492,503,14748,7,P,Document;Sect;P
O,I-Alinea,les,19,612,792,GCDQNG+ArialMT,#000,186,201,492,503,14748,7,P,Document;Sect;P
O,I-Alinea,dispositions,19,612,792,GCDQNG+ArialMT,#000,204,261,492,503,14748,7,P,Document;Sect;P
O,I-Alinea,se,19,612,792,GCDQNG+ArialMT,#000,264,276,492,503,14748,7,P,Document;Sect;P
O,I-Alinea,trouvent,19,612,792,GCDQNG+ArialMT,#000,279,319,492,503,14748,7,P,Document;Sect;P
O,I-Alinea,à,19,612,792,GCDQNG+ArialMT,#000,322,328,492,503,14748,7,P,Document;Sect;P
O,I-Alinea,la,19,612,792,GCDQNG+ArialMT,#000,331,339,492,503,14748,7,P,Document;Sect;P
O,I-Alinea,section,19,612,792,GCDQNG+ArialMT,#000,342,377,492,503,14748,7,P,Document;Sect;P
O,I-Alinea,11.10,19,612,792,GCDQNG+ArialMT,#000,380,408,492,503,14748,7,P,Document;Sect;P
O,I-Alinea,du,19,612,792,GCDQNG+ArialMT,#000,411,423,492,503,14748,7,P,Document;Sect;P
O,I-Alinea,présent,19,612,792,GCDQNG+ArialMT,#000,426,463,492,503,14748,7,P,Document;Sect;P
O,I-Alinea,règlement.,19,612,792,GCDQNG+ArialMT,#000,466,518,492,503,14748,7,P,Document;Sect;P
O,B-Alinea,Auberge,19,612,792,QZBYXM+Arial-BoldMT,#000,162,207,514,525,14770,8,P,Document;Sect;P
O,I-Alinea,:,19,612,792,QZBYXM+Arial-BoldMT,#000,210,213,514,525,14770,8,P,Document;Sect;P
O,I-Alinea,établissement,19,612,792,GCDQNG+ArialMT,#000,218,285,514,525,14770,8,P,Document;Sect;P
O,I-Alinea,hôtelier,19,612,792,GCDQNG+ArialMT,#000,290,326,514,525,14770,8,P,Document;Sect;P
O,I-Alinea,dont,19,612,792,GCDQNG+ArialMT,#000,330,352,514,525,14770,8,P,Document;Sect;P
O,I-Alinea,la,19,612,792,GCDQNG+ArialMT,#000,356,365,514,525,14770,8,P,Document;Sect;P
O,I-Alinea,totalité,19,612,792,GCDQNG+ArialMT,#000,369,401,514,525,14770,8,P,Document;Sect;P
O,I-Alinea,des,19,612,792,GCDQNG+ArialMT,#000,406,424,514,525,14770,8,P,Document;Sect;P
O,I-Alinea,chambres,19,612,792,GCDQNG+ArialMT,#000,428,476,514,525,14770,8,P,Document;Sect;P
O,I-Alinea,ne,19,612,792,GCDQNG+ArialMT,#000,481,493,514,525,14770,8,P,Document;Sect;P
O,I-Alinea,sont,19,612,792,GCDQNG+ArialMT,#000,497,518,514,525,14770,8,P,Document;Sect;P
O,I-Alinea,pas,19,612,792,GCDQNG+ArialMT,#000,522,540,514,525,14770,8,P,Document;Sect;P
O,I-Alinea,accessibles,19,612,792,GCDQNG+ArialMT,#000,162,219,526,537,14782,8,P,Document;Sect;P
O,I-Alinea,directement,19,612,792,GCDQNG+ArialMT,#000,224,281,526,537,14782,8,P,Document;Sect;P
O,I-Alinea,de,19,612,792,GCDQNG+ArialMT,#000,286,299,526,537,14782,8,P,Document;Sect;P
O,I-Alinea,l'extérieur.,19,612,792,GCDQNG+ArialMT,#000,304,354,526,537,14782,8,P,Document;Sect;P
O,I-Alinea,Une,19,612,792,GCDQNG+ArialMT,#000,359,379,526,537,14782,8,P,Document;Sect;P
O,I-Alinea,auberge,19,612,792,GCDQNG+ArialMT,#000,385,425,526,537,14782,8,P,Document;Sect;P
O,I-Alinea,peut,19,612,792,GCDQNG+ArialMT,#000,430,451,526,537,14782,8,P,Document;Sect;P
O,I-Alinea,comporter,19,612,792,GCDQNG+ArialMT,#000,457,506,526,537,14782,8,P,Document;Sect;P
O,I-Alinea,sur,19,612,792,GCDQNG+ArialMT,#000,511,526,526,537,14782,8,P,Document;Sect;P
O,I-Alinea,le,19,612,792,GCDQNG+ArialMT,#000,532,540,526,537,14782,8,P,Document;Sect;P
O,I-Alinea,même,19,612,792,GCDQNG+ArialMT,#000,162,193,539,550,14795,8,P,Document;Sect;P
O,I-Alinea,"emplacement,",19,612,792,GCDQNG+ArialMT,#000,195,264,539,550,14795,8,P,Document;Sect;P
O,I-Alinea,en,19,612,792,GCDQNG+ArialMT,#000,267,279,539,550,14795,8,P,Document;Sect;P
O,I-Alinea,plus,19,612,792,GCDQNG+ArialMT,#000,282,302,539,550,14795,8,P,Document;Sect;P
O,I-Alinea,du,19,612,792,GCDQNG+ArialMT,#000,305,317,539,550,14795,8,P,Document;Sect;P
O,I-Alinea,bâtiment,19,612,792,GCDQNG+ArialMT,#000,320,362,539,550,14795,8,P,Document;Sect;P
O,I-Alinea,principal,19,612,792,GCDQNG+ArialMT,#000,365,406,539,550,14795,8,P,Document;Sect;P
O,I-Alinea,répondant,19,612,792,GCDQNG+ArialMT,#000,408,458,539,550,14795,8,P,Document;Sect;P
O,I-Alinea,à,19,612,792,GCDQNG+ArialMT,#000,461,467,539,550,14795,8,P,Document;Sect;P
O,I-Alinea,la,19,612,792,GCDQNG+ArialMT,#000,470,478,539,550,14795,8,P,Document;Sect;P
O,I-Alinea,définition,19,612,792,GCDQNG+ArialMT,#000,481,525,539,550,14795,8,P,Document;Sect;P
O,I-Alinea,de,19,612,792,GCDQNG+ArialMT,#000,528,540,539,550,14795,8,P,Document;Sect;P
O,I-Alinea,la,19,612,792,GCDQNG+ArialMT,#000,162,170,552,563,14808,8,P,Document;Sect;P
O,I-Alinea,phrase,19,612,792,GCDQNG+ArialMT,#000,174,208,552,563,14808,8,P,Document;Sect;P
O,I-Alinea,"précédente,",19,612,792,GCDQNG+ArialMT,#000,212,270,552,563,14808,8,P,Document;Sect;P
O,I-Alinea,un,19,612,792,GCDQNG+ArialMT,#000,273,286,552,563,14808,8,P,Document;Sect;P
O,I-Alinea,ou,19,612,792,GCDQNG+ArialMT,#000,289,302,552,563,14808,8,P,Document;Sect;P
O,I-Alinea,des,19,612,792,GCDQNG+ArialMT,#000,305,323,552,563,14808,8,P,Document;Sect;P
O,I-Alinea,pavillons,19,612,792,GCDQNG+ArialMT,#000,327,370,552,563,14808,8,P,Document;Sect;P
O,I-Alinea,comportant,19,612,792,GCDQNG+ArialMT,#000,373,428,552,563,14808,8,P,Document;Sect;P
O,I-Alinea,une,19,612,792,GCDQNG+ArialMT,#000,432,451,552,563,14808,8,P,Document;Sect;P
O,I-Alinea,ou,19,612,792,GCDQNG+ArialMT,#000,454,467,552,563,14808,8,P,Document;Sect;P
O,I-Alinea,des,19,612,792,GCDQNG+ArialMT,#000,470,488,552,563,14808,8,P,Document;Sect;P
O,I-Alinea,chambres,19,612,792,GCDQNG+ArialMT,#000,492,540,552,563,14808,8,P,Document;Sect;P
O,I-Alinea,en,19,612,792,GCDQNG+ArialMT,#000,162,174,564,575,14820,8,P,Document;Sect;P
O,I-Alinea,"location,",19,612,792,GCDQNG+ArialMT,#000,177,218,564,575,14820,8,P,Document;Sect;P
O,I-Alinea,accessibles,19,612,792,GCDQNG+ArialMT,#000,221,278,564,575,14820,8,P,Document;Sect;P
O,I-Alinea,ou,19,612,792,GCDQNG+ArialMT,#000,281,293,564,575,14820,8,P,Document;Sect;P
